chartDate,rank,song_id,title,singer,lyric
1998,11,1816948,To Heaven (천국으로 보낸 편지),조성모,"괜찮은거니 어떻게 지내는거야
나 없다고
또 울고 그러진 않니
매일 꿈속에 찾아와
재잘대던 너
요즘은 왜 보이질 않는거니
혹시 무슨 일이라도 생겼니
내게 올 수 없을 만큼
더 멀리갔니
니가 없이도 나 잘 지내 보여
괜히 너 심술나서 장난 친거지
비라도 내리면
구름 뒤에 숨어서
니가 울고 있는 건 아닌지
걱정만 하는 내게
제발 이러지마
볼 수 없다고
쉽게 널 잊을 수 있는
내가 아닌걸 잘 알잖아
혹시 니가 없어 힘이 들까봐
니가 아닌 다른 사랑
만날 수 있게
너의 자릴 비워둔 것이라면
그 자린 절망 밖에
채울 수 없어
미안해 하지마
멀리 떠나갔어도
예전처럼 니 모습 그대로
내 안에 가득한데
그리 오래 걸리진 않을거야
이별이 없는 그곳에
우리 다시 만날 그날이
그때까지 조금만
날 기다려 줘"
1998,12,77363,나와 같다면,김장훈,"어떤 약속도 없는 그런 날에
너만 혼자 집에 있을때
넌 옛 생각이 나는지
그럴땐 어떡하는지
또 우울한 어떤날
음 비 마저 내리고
늘 우리가 듣던 노래가
라디오에서 나오면
나처럼 울고 싶은지
왜 자꾸만 후회되는지
나의 잘못했던 일과
너의 따뜻한 마음만
더 생각나
너의 방안을 정리하다가
내 사진이
혹시 나오면
넌 그냥 찢고 마는지
한참을 바라보는지
또 우울한 어떤날
음 비 마저 내리고
늘 우리가 듣던 노래가
라디오에서 나오면
나처럼 울고 싶은지
왜 자꾸만 후회되는지
나의 잘못했던 일과
너의 따뜻한 마음만
더욱 생각나
그대여 나와 같다면
내 마음과 똑같다면
그냥 나에게 오면 돼
널 위해 비워둔 내 맘
그 자리로
그대여 나와 같다면
내 마음과 똑같다면
그냥 나에게 오면 돼
널 위해 비워둔 내 맘
그 자리로
나처럼 울고 싶은지
왜 자꾸만 후회되는지"
1998,13,1877126,사랑을 위하여,김종환,"이른 아침에 잠에서 깨어
너를 바라볼 수 있다면
물안개 피는 강가에 서서
작은 미소로 너를 부르리
하루를 살아도
행복할 수 있다면
나는 그 길을 택하고 싶다
세상이 우리를 힘들게 하여도
우리들은 변하지 않아
너를 사랑하기에
저 하늘 끝에
마지막 남은 진실 하나로
오래 두어도
진정 변하지 않는
사랑으로 남게 해주오
내가 아플 때보다
네가 아파할 때가
내 가슴을 철들게 했고
너의 사랑 앞에
나는 옷을 벗었다
거짓의 옷을 벗어버렸다
너를 사랑하기에
저 하늘 끝에
마지막 남은 진실하나로
오래 두어도 진정 변하지 않는
사랑으로 남게 해주오
너를 사랑하기에 저 하늘 끝에
마지막 남은 진실 하나로
오래 두어도 진정 변하지 않는
사랑으로 남게 해주오
사랑으로 남게 해주오"
1998,14,38698,나의 사랑 천상(天上)에서도,김경호,"그런 일들은 없을 테지만
만약에 우리들이 떨어져
이 세상을 살아야 할 때 그땐
누군가가 너를 비웃어도
또 어떤 힘든 일이 생겨도
운다거나 마음 상해서
죽고 싶어질 때 나를 생각해
내 뜻으로 할 수 없는 건
사는 것 때론 죽는다는 것
그 어디에 있든지 우리 약속해
저 하늘이 나를 사랑해
어느 날 먼저 데려간대도
아름다운 세상
고운 너의 두 눈으로
내 몫까지 보아줘
저 하늘이 너를 사랑해
어느 날 너를 데려간다면
가슴속에 너의 사랑을 품고서
우리 사랑 키울게
천상으로
내가 곁에 없다고
너무 슬퍼하지마
우린 살아 있잖아
어느 곳에 있든지
우린 함께 숨을 쉬어
저 하늘이 나를 사랑해
어느 날 먼저 데려간대도
아름다운 세상
고운 너의 두 눈으로
내 몫까지 보아줘
저 하늘이 너를 사랑해
어느 날 너를 데려간다면
가슴 속에 너의 사랑을 품고서
우리 사랑 키울게
저 하늘이 나를 사랑해
어느 날 먼저 데려간대도
아름다운 세상
고운 너의 두 눈으로
내 몫까지 보아줘"
1998,15,2184575,P.S. I Love You,박정현,"우연히 그댈 처음 본 순간 운명이란걸 느낄 수가 있었어 사랑의 시작을 먼저 말할 수 없어 기다려온 시간들 외로움 처음 알게 되었어 난 두려워 우리 사랑한 뒤에 멀어진다면 다시 볼 수 없는걸 견딜 수 없기에 우정이라 말하고 그대곁에 있지만 너무나 깊은 사랑인걸 어떻게 하나
나 그대와의 만남과 다가올 슬픈 이별까지도 이제는 받아들일 수 있어 잠시 그대 나를 잊고 사는
그 순간에도 그대를 난 기억하며 살아갈테니 사랑해요 그대만을 영원히
그저 미소만으로 나를 사로잡았던 그대와 함께라는 것이 믿을수 없어
난 언제까지 그대를 원하며 살아간다는 것을 이제는 기억해주길 바래 내겐 하나뿐인 그댈 위해
내 모든것을 원해도 다 줄 수 있는 사람이라고 약속할께 처음느낌 그대로
이별까지도 남겨질수 있어 우-사랑해요 영원히-"
1998,16,46284,비(悲),김정민,"내가 없는 너의 하루는
내가 없는 너의 방안은
내가 없는 너의 미소는
여전히 눈부실까
이기적인 나를 용서해
그대 먼저 세상 떴다면
그건 살아있는 죽음이
내겐 됐을테니까
널 만나 모든게 다시 시작됐어
살아있다는게
너무도 행복했어 그래서
더욱 남김없이 후회없이
쓰고 떠나려 해 그날까지
남은 내 몫의 모든 사랑
슬픔으로 슬픔 잊히듯
다른 사랑으로 날 잊어
내가 눈을 감는 날부터
나는 너를 모를테니
널 만나 모든게 다시 시작됐어
살아있다는게
너무도 행복했어 그래서
더욱 남김없이 후회없이
쓰고 떠나려 해 그날까지
남은 내 몫의 모든 사랑
슬픔으로 슬픔 잊히듯
다른 사랑으로 날 잊어
내가 눈을 감는 날부터
나는 너를 모를테니"
1998,17,38495,Epilogue(에필로그),김종서,"우연히 너를 보았지
그토록 기도했지만
다시는 만나지 않게 해 달라고
한때는 내 안의 너를
또 다른 나라 믿었어
지금은 운명이 달라
서로 다른 두 길을 가지만
네가 행복하길 바랄께
아주 먼 곳에서 보이지 않게
내게 전부였던 널
혼자 지키고 살면 돼
내가 싫어져 떠났다면
좋은 기억마저 가져가 버려
미움만이 남아서
제발 널 지울 수 있게 해
한때는 내 안의 너를
또 다른 나라 믿었어
지금은 운명이 달라
서로 다른 두 길을 가지만
네가 행복하길 바랄께
아주 먼 곳에서 보이지 않게
내게 전부였던 널
혼자 지키고 살면 돼
내가 싫어져 떠났다면
좋은 기억마저 가져가 버려
미움만이 남아서
제발 널 지울 수 있게 해
혼자남은 날 위해"
1998,18,2274404,사람이 꽃보다 아름다워,안치환,"헤이 헤이
강물같은 노래를 품고 사는
사람은 알게되지 음 알게되지
내내 어두웠던 산들이
저녁이되면 왜 강으로 스미어
꿈을 꾸다 밤이 깊을수록
말없이 서로를 쓰다듬으며
부둥켜안은채 느긋하게
정들어 가는지를 으음 음
지독한 외로움에 쩔쩔매본
사람은 알게되지 음 알게되지
그슬픔에 굴하지 않고
비켜서지 않으며
어느결에 반짝이는 꽃눈을 닫고
우렁우렁 잎들을 키우는
사랑이야말로
짙푸른 숲이되고 산이되어
메아리로 남는다는 것을
누가 뭐래도 사람이
꽃보다 아름다워
이 모든 외로움 이겨낸
바로 그사람
누가 뭐래도 그대는
꽃보다 아름다워
노래의 온기를 품고사는
바로 그대 바로 당신
바로 우리 우린 참사랑
지독한 외로움에 쩔쩔매본
사람은 알게되지 음 알게되지
그슬픔에 굴하지 않고
비켜서지 않으며
어느결에 반짝이는
꽃눈을 닫고
우렁우렁 잎들을 키우는
사랑이야말로
짙푸른 숲이되고 산이되어
메아리로 남는다는 것을
누가 뭐래도 사람이
꽃보다 아름다워
이 모든 외로움 이겨낸
바로 그사람
누가 뭐래도 그대는
꽃보다 아름다워
노래의 온기를 품고사는
바로 그대 바로 당신
바로 우리 우린 참사랑
누가 뭐래도 사람이
꽃보다 아름다워
노래의 온기를 품고사는
바로 그대 바로 당신
바로 우리 우린 참사랑"
1998,19,38793,거꾸로 강을 거슬러 오르는 저 힘찬 연어들처럼,강산에,"흐르는 강물을
거꾸로 거슬러 오르는 연어들의
도무지 알 수 없는
그들만의 신비한 이유처럼
그 언제서부터인가
걸어 걸어 걸어오는 이 길
앞으로 얼마나 더 많이
가야만 하는지
여러 갈래 길 중 만약에 이 길이
내가 걸어가고 있는
돌아서 갈 수밖에 없는
꼬부라진 길일지라도
딱딱해지는 발바닥
걸어 걸어 걸어 가다보면
저 넓은 꽃밭에 누워서
나 쉴 수 있겠지
여러 갈래 길 중 만약에 이 길이
내가 걸어가고 있는
막막한 어둠으로 별빛조차 없는
길일지라도 포기할 순 없는거야
걸어 걸어 걸어 가다보면
뜨겁게 날 위해
부서진 햇살을 보겠지
그래도 나에겐
너무나도 많은 축복이란 걸 알아
수없이 많은 걸어 가야 할
내 앞길이 있지 않나
그래 다시 가다보면
걸어 걸어 걸어 가다보면
어느날 그 모든 일들을
감사해하겠지
보이지도 않는 끝
지친 어깨 떨구고
한숨짓는 그대 두려워 말아요
거꾸로 강을 거슬러 오르는
저 힘찬 연어들처럼
걸어가다보면 걸어가다보면
걸어가다보면"
1998,20,33972,진심,김광진,"그렇게 화내지 마요
그 말은 진심이 아니죠
이해를 할 수 없다면
그저 웃어 넘긴다면 어때요
그래도 잊진 말아요
그대의 소중한 재능이
숨겨진 보석과 같은거죠
언젠간 환하게 빛날테죠
꿈만큼 이룰꺼에요
너무 늦었단 말은 없어요
그대를 지켜주는 건
그대 안에 있어요
강해져야만 해요
그것만이 언제나 내 바램이죠
이 세상 사는 동안에
수많은 사람을 만나고
또 헤어지게 되겠죠
허나 이런 느낌 다시 없을테죠
영원히 사랑하기에
나의 모든 걸 다 준다해도
그대를 지켜주는 건
그대 안에 있어요
강해져야만 해요
그것만이 언제나 내 바램이죠
떠나갈 때가 오나요
그대 힘든 길을 가는 동안
이것만 기억해줘요
그대 사랑하지요
세상 그 무엇보다 그대만을
영원히 나 기다려요"
1998,21,78184,('Cause) I'm Your Girl,S.E.S.,"Yeah
what's up what's up SES
We open up the new chapter
of funky New jill swing
Here we come Here we come
come on
I like SES ya'll
Yes SES ya'll
we like SES
ya'll Yes SES ya'll
You never don't stop you
never don't quit
Kick out some sounds of
the Hip hop bear
Now dap your hands
everybody
Now move your feet
every body
to the left to the left to
the right to the right
now bring it back fat rhythm
of the free style
왜 내게 말을 못해 이미
지나간 일들
진부한 옛 사랑 얘기
I love you tell me baby
솔직히 말을 해줘 그렇지만
너에겐 오직
나뿐인 거야 oh yeah
두려워 하지마 내 곁에 있는걸
그대와 내 인생 저 끝까지
나를 믿어주길 바래 함께있어
Cause I'm your girl
Hold me baby
너를 닮아가는 내 모습을
지켜봐줘
stay with me last
forever yeah
넌 왠지 달랐었지 느낌이
예전부터
알고 지낸 친구처럼
shake it shake it baby
그렇게 너는 내게 해맑은
웃음만을 주는
또 하나의 나
두려워 하지마 네 옆에 있는걸
난 오직 너를 위해 살고 싶어
나를 향한 네 모든걸 간직할께
Cause I'm your girl Hold
me baby
너를 닮아가는 내 모습 지켜봐줘
Stay with me last
forever
몰랐어 난 나 너에게 있어
그 어느 하나 자신있게 얘기할
수 없었던 것
모두 부질없는 내 걱정이었다니
이제 널 나의 품에 꼭 안아줄게
난 널 몰랐던거야
오직 너 하나 하나를 위해
내가 살아가야 한다는 것말고
내게 중요한 게 어딨겠어
이젠 네가 알아주길 바랬어
너에겐 그 어떤 말보다
넌 내꺼라는 말이 듣고 싶어
사랑해 언제까지나
baby you always in
my heart
나를 믿어주길 바래 함께있어
Cause I'm your girl Hold
me baby
너를 닮아가는 내 모습 지켜봐줘
Stay with me last
forever yeah
나를 향한 네 모든걸 간직할께
Cause I'm your girl
Hold me baby
너를 닮아가는 내 모습 지켜봐줘
Stay with me last
forever yeah"
1998,22,32700,난 그래,리아,"누구나 사랑을 말하지
마치 모든 걸 아는 사람처럼
모두들 쉽게만 말하지
마치 해답을 아는 것처럼
생각만 해도 좋은 것
때론 가슴이 찢어지는 것
처음 같을 순 없지만
그래도 한번은 해보고 싶은 것
오헤이 예 하지만 난 알아
뭐라 해도 나만큼만
날 사랑해주면 되는 걸
내가 너의 모든 것이 될 순 없어도
날 사랑할 땐 헤이예
하나만 약속해 뭐라 해도
나만큼만 날 사랑해 주겠다는 걸
어떤 것도 믿음만큼 중요친 않아
처음 본 순간 가는 것
세상 모든 걸 대신 하는 것
하지만 그런 생각은
시간이 흐르면 바랠지도 몰라
오헤이 예 하지만 난 알아
뭐라 해도 나만큼만
날 사랑해주면 되는 걸
내가 너의 모든 것이 될 순 없어도
날 사랑할 땐 헤이예
하나만 약속해 뭐라 해도
나만큼만 날 사랑해 주겠다는 걸
어떤 것도 믿음만큼 중요친 않아
난 그래
오래된 연인의 사랑은
믿음으로 변한다고들 해
쉬운 사랑만을 찾지마
지킬 수 있는 용기가 필요해"
1998,23,1500839,보낼수밖에 없는 난,소찬휘,"떠나는 모습까진 볼 수 없어요
꼭 그래야 할 필요없다면
차라리 내가 먼저 돌아서는게
서로를 위해 좋을것 같아
난 준비가 되지 않아서
흐르는 눈물일 뿐이예요
나를 편하게 떠나요
어차피 돌이킬 수 없다면
오 보내야겠지 떠나고 싶어
떠나는 건 이해해야지
오 하지만 다신 내가 볼 수 없는
먼 곳으로 떠나줬으면 해
날 사랑한다던 그 말도
그대의 따스한 그 숨결도
모두 잊어야 하기에
조금은 힘이 들것 같지만
오 보내야겠지 떠나고 싶어
떠나는 건 이해해야지
오 하지만 다신 내가 볼 수 없는
먼 곳으로 떠나줬으면 해
마지막 남은 마음으로
그댈 잡아보고 싶지만 난
보내야겠지 돌아오기엔
너무 멀리 가고 있잖아
오 참아야겠지 함께한 시간이
짧기에 그댈 잊을 수 있겠지
하루종일 그대 생각만하네요
솔직히 너무 두려워져요
함께한 시간이 짧다 믿었는데
이제와 보니 아닌 것 같아"
1998,24,91268,행복한 나를,에코,"몇 번인가 이별을 경험하고서
널 만났지
그래서 더 시작이 두려웠는지 몰라
하지만 누군가 알게되고
사랑하게 되는건
네가 마지막이라면 얼마나좋을까
우 나처럼
바쁜 하루중에도
잠시 네 목소리 들으면
함께있는 것처럼 너도 느껴지는지
매일 밤 집으로 돌아갈 때
그 곳에 네가 있다면
힘든하루 지친 네 마음이
내 품에 안겨 쉴텐데
지금처럼만 날 사랑해줘
난 너만 변하지 않는다면
내 모든걸 가질 사람은 너뿐이야
난 흔들리지 않아
넌 가끔은 자신이 없는
미래를 미안해 하지만 잊지 말아줘
사랑해 너와 함께라면
이젠 행복한 나를
바쁜 하루중에도
잠시 네 목소리 들으면
함께있는 것처럼 너도 느껴지는지
매일 밤 집으로 돌아갈 때
그 곳에 네가 있다면
힘든하루 지친 네 마음이
내 품에 안겨 쉴텐데
지금처럼만 날 사랑해줘
난 너만 변하지 않는다면
내 모든걸 가질 사람은 너뿐이야
난 흔들리지 않아
넌 가끔은 자신이 없는
미래를 미안해 하지만 잊지말아줘
사랑해 너와 함께라면 이젠
행복한 나를
난 많은 기대들로
세상이 정해놓은 사랑을 버리고
네 마음처럼 난 늘 같은 자리에
또 하나의 네가 되고싶어
소중한 널 위해
지금처럼만 사랑해줘 항상
너만 변하지 않으면
내 전부를 가질 사람은 너뿐이야
난 흔들리지 않아
자신없는 미래
넌 미안해 하고 있니
넌 이제 혼자가 아니야 이젠
잊지마 너와 함께라면
언제나 행복한 나를"
