chartDate,rank,song_id,title,singer,lyric
1993,1,57339,너를 사랑해,한동준,"아침이 오는 소리에 문득
잠에서 깨어
내 품안에 잠든 너에게
워우우워 우워워 너를 사랑해
내가 힘겨울때마다 너는
항상 내 곁에
따스하게 어깨 감싸며
워우우워 우워워 너를 사랑해
영원히 우리에겐 서글픈
이별은 없어
때로는 슬픔에 눈물도 흘리지만
언제나 너와 함께 새하얀
꿈을 꾸면서
하늘이 우리를 갈라놓을 때까지
워우우워 우워워 너를 사랑해
내가 힘겨울때마다 너는
항상 내 곁에
따스하게 어깨 감싸며
워우우워 우워워 너를 사랑해
영원히 우리에겐 서글픈
이별은 없어
때로는 슬픔에 눈물도 흘리지만
언제나 너와 함께 새하얀
꿈을 꾸면서
하늘이 우리를 갈라놓을 때까지
워우우워 우워워 너를
사랑해 너를 사랑해"
1993,2,91403,방황,이승철,"매일 신문에 나고 있는 건
골치 아픈 사연들일 뿐
지금이라도 늦진 않았어
이 거리로 뛰어 나가 보면
술에 취해 거릴 보면
어지러운 깜깜한 밤
유혹하듯 날 쳐다 보는
초점 없는 시선 시선
어딜 가야 찾을 수 있을까
어딜 가야 찾을 수 있을까
파란 넥타이 줄 무늬 팬티
그것 만이 전부는 아냐
까만 내 방을 밝게 비춰 줄
사랑을 찾아 또 나 떠나 가네
어딜 가야 찾을 수 있을까
어딜 가야 찾을 수 있을까
파란 넥타이 줄 무늬 팬티
그것 만이 전부는 아냐
까만 내 방을 밝게 비춰 줄
사랑을 찾아 또 나 떠나 가네
어딜 가야 찾을 수 있을까
어딜 가야 찾을 수 있을까
파란 넥타이 줄 무늬 팬티
그것 만이 전부는 아냐
까만 내 방을 밝게 비춰 줄
사랑을 찾아 또 나 떠나 가네
파란 넥타이 줄 무늬 팬티
그것 만이 전부는 아냐
까만 내 방을 밝게 비춰 줄
사랑을 찾아 또 나 떠나 가네"
1993,3,56288,널 사랑하니까,신승훈,"난 너를 잊을수가 없어 이제는
나를 잊기로 했나 내 이름까지
내게 가르쳐준건 사랑뿐 이별은
어떻게 해야 하는지
그냥 이렇게 울면 되는지
너를 미워해야 하는지
흐르는 눈물 닦지 않았지
내가 울면 언제라도 나의 눈물
닦아주면서 슬퍼했던 너였기에
내가 싫어 이별을 했는지 다른 사랑이
있는지 이별을 준비해야 하는 날 슬프게 해
왜 나만 슬퍼해야 하는지 나만큼 너도 슬픈지
널 슬프게 했다면 용서해 이해할께
널 사랑하니까
흐르는 눈물 닦지 않았지
내가 울면 언제라도 나의 눈물
닦아주면서 슬퍼했던 너였기에
내가 싫어 이별을 했는지 다른 사랑이
있는지 이별을 준비해야 하는 날 슬프게 해
왜 나만 슬퍼해야 하는지 나만큼 너도 슬픈지
널 슬프게 했다면 용서해 이해할께
널 사랑하니까"
1993,4,54182,다시만난 너에게,피노키오,"내가 처음 보았던 기억속에
파란 하늘빛 미소 여전한 넌
지난 시간 세월을 얘기하듯
야윈 모습으로 손을 내밀고
나 역시 서툰 웃음과
어색한 시간이 흐른 뒤
나의 맘 속에 맘으로
널 그리워 해왔었다 말했지
이젠 다시 사랑을 가슴에 묻고
나누어지는 슬픔은 없을꺼야
내안에 있는 소중한 것을
모두다 너에게 주고 싶어
나 역시 서툰 웃음과
어색한 시간이 흐른 뒤
나의 맘 속에 맘으로
널 그리워 해왔었다 말했지
이젠 다시 사랑을 가슴에 묻고
나누어지는 슬픔은 없을꺼야
내안에 있는 소중한 것을
모두다 너에게 주고 싶어
그리움에 보낸 날들은
너의 절실함을 일깨워주고
어떤 어려움에도
견딜 수 있는
널 향한 사랑에게 보여주었어
그리움에 보낸 날들은
너의 절실함을 일깨워주고"
1993,5,1847750,애모,김수희,"그대 가슴에 얼굴을 묻고
오늘은 울고 싶어라
세월의 강 넘어 우리 사랑은
눈물 속에 흔들리는데
얼만큼 나 더 살아야
그대를 잊을 수 있나
한 마디 말이 모자라서
다가설 수 없는 사람아
그대 앞에만 서면
나는 왜 작아지는가
그대 등 뒤에 서면
내 눈은 젖어드는데
사랑 때문에 침묵해야 할
나는 당신의 여자
그리고 추억이 있는 한
당신은 나의 남자여
그대 앞에만 서면
나는 왜 작아지는가
그대 등 뒤에 서면
내 눈은 젖어 드는데
사랑 때문에 침묵해야 할
나는 당신의 여자
그리고 추억이 있는 한
당신은 나의 남자여
당신은 나의 남자여"
1993,6,111572,그대안의 블루,"김현철, 이소라","난 난 눈을 감아요
빛과 그대 모습 사라져
이제 어둠이 밀려오네
저 파란 어둠 속에서
그대 왜 잠들어 가나
세상은 아직 그대 곁에 있는데
사랑은 아니지만 우리의 만남
어둠은 사라지네 워
시간은 빛으로 물들어
또 다시 흐르네
내 눈빛속 그대
난 난 꿈을 꾸어요
그대 와의 시간은 멈춰지고
이제 어둠이 밀려오네
빛 바랜 사랑 속에서
그대 왜 잠들려 하나
시간은 오 아직 그대
곁에 있는데
사랑은 아니지만 우리의 만남
어둠은 사라지네 워
시간은 빛으로 물들어
또 다시 흐르네
그대 눈빛 속에 나
내 눈빛 속 그대"
1993,7,54227,너에게 원한건,노이즈,"오늘도 우린 함께 했지 흠
난 또 한 번 느꼈어
너도 날 사랑하고 있다는 걸
항상 난 너만을 이해하려고 하지만
너는 언제나 너의 뜻대로만 움직였지
너에게 원한 건 (너에게 원한 건)
어려운 고백은 아냐 (아니야)
날 사랑하는 것만큼 표현해주는 것
(내가) 느낄 수 있도록
- 연 주 중 -
너는 진실한 마음을 깊이 감추고
그냥 장난스런 겉모습으로 날 대하지만
난 아무 상관 없어 그렇게 날 대하는 너
또한 어색한 걸
난 알 수 있어
너에게 원한 건 (너에게 원한 건)
어려운 부탁은 아냐 (아니야)
서로 관심을 조금씩만 가져주는 것
서로 느낄 수 있도록
오늘도 우린 함께 했지 흠
난 또 한 번 느꼈어
너도 날 사랑하고 있다는 걸
이젠 내게서 달아나려고 하지마
너의 맘을 내게 모두 다 들켜버렸으니까
너에게 원한 건 (너에게 원한 건)
어려운 고백은 아냐 (아니야)
날 사랑하는 것만큼 표현해주는 것
너에게 원한 건 (너에게 원한 건)
어려운 부탁은 아냐 (아니야)
서로 관심을 조금씩만 가져주는 것
서로 느낄 수 있도록"
1993,8,2981575,나의 노래,김광석,"아무 것도 가진 것 없는 이에게
시와 노래는 애달픈 양식
아무도 뵈지 않는 암흑속에서
조그만 읊조림은 커다린 빛
나의 노래는 나의 힘
나의 노래는 나의 삶
자그맣고 메마른 씨앗속에서
내일의 결실을 바라보듯이
자그만 아이의 읊음 속에서
마음의 열매가 맺혔으면
나의 노래는 나의 힘
나의 노래는 나의 삶
거미줄처럼 얽힌 세상속에서
바람에 나부끼는 나무가지처럼
흔들리고 넘어져도
이세상속에는 마지막 한방울의 물이 있는 한
나는 마시고 노래하리
나는 마시고 노래하리
수많은 진리와 양심의 금문자
찬란한 그빛에는 멀지 않으리
이웃과 벗들의 웃음속에는
조그만 가락이 울려 나오면
나는 부르리 나의 노래를
나는 부르리 가난한 마음을
그러나 그대 모두 귀기울일 때
노래는 멀리 멀리 날아가리
노래는 멀리 멀리 날아가리"
1993,9,54414,난 멈추지 않는다,잼,"이제 모든걸 다시 시작해 내겐 아직도 시간이 있어
때론 상처가 좌절로 남아 돌이킬수 없는 후회도 하고
그러나 우리 잊어선 안돼 지금의 나는 내가 아닌걸
신문에 실려온 얘기들 헝클어진 우리들을 탓할순 없어
이제 모든걸 다시 시작해 이렇게 여기서 끝낼순 없어
내겐 아직도 시간이 있어 지금 이렇게 지금 멈출수는 없어
신문에 실려온 얘기들 헝클어진 우리들을 탓할순 없어
이제 모든걸 다시 시작해 이렇게 여기서 끝낼순 없어
내겐 아직도 시간이 있어 지금 이렇게 지금
나는 여기서 멈출순 없어 이제 모든걸 다시 시작해
나는 여기서 멈출순 없어 이제 모든걸 다시 시작해"
1993,10,106047,걸어서 하늘까지,장현철,"눈 내리는 밤은 언제나 참기 힘든 지난 추억이
가슴 깊은 곳에 숨겨둔 너를 생각하게 하는데
어둔 미로 속을 헤매던 과거에는
내가 살아가는 그 이유 몰랐지만
하루를 살 수 있었던 건 네가 있다는 그 것
너에게 모두 주고 싶어 너를 위하여
마지막 그 하나까지
말이 없이 살아가라고 아주 쉽게 충고하지만
세상사는 어떤 사람도 강요하지 못해 나에게
어둔 미로 속을 헤매던 과거에는
내가 살아가는 그 이유 몰랐지만
하루를 살 수 있었던 건 네가 있다는 그 것
너에게 모두 주고 싶어 너를 위하여
걸어서 저 하늘까지"
