chartDate,rank,song_id,title,singer,lyric
2004,1,518619,친구여 (Feat. 인순이),조pd (ZoPD),"yeah how hottest track of
the year
you know what time isit right
now right here yo
cuz I'm back again yeah
once again
it's 조PD time once again
I'm back again yeah once again
with 인순이 on top again
I'm back again yeah once
again come on
우리들의 얘기로만
긴긴밤이 지나도록
when the time is alright
it's way to survive
기다려 hold on
사랑들은 하고있나
많은것을 약속했나
힘들어도 try
포기하지 말아
it will be alright
alright
친구여 세월이많이 변했구려
같이 늙어간단 말이 내게는 그저
먼 미래의 일일뿐이었는데
얼굴에 솜털의흔적도 없구려
어느 새 남자의 미래는
책임감과 무거운 중압감
하지만 햇살은 저 높은 곳에
각자의 이상을 위해 모두 바쁘네
자랑스런 나의 친구들아
나는 열심히 살아가고 있단다
우린 일 사랑 사회가 issue
하지만은 인간적일 뿐일 실수는
모두 겪어야지 너무 재수없는
직장 상사얘기
별 수 없이 아저씨 되는게
뭐가 대수
이 담에 소주 한 잔 할때까지
답장은 필수 always miss you
우리들의 얘기로만
긴긴밤이 지나도록
when your sprit is alright
it's way to survive
기다려 hold on
그런다면 eventually
go on stand on your on feel
힘들어도 try포기말아
it will be alright alright
세월에 무감각 해져가네
현실의 삶과 이상속에
아련한 추억이 너무 그립네
친구들과 뛰놀던 그 동네
바쁘게 지내온 나날속에
지난날을 돌아보지 못했는데
어느 날 잠에서 깨어날 때
꿈에서 본 듯한 나의 옛동네
찾아가봤지 친구들과 같이
너무 큰 기쁨으로 가슴이 뛰었지
dejavu 느끼고 추억의 자리에서
흐느끼고
생각에 생각이 꼬리를 물고
해지면은 소주병 나발을 불고
여기 추억과 바닷바람
그리고 너무나 사랑하는
사람들이 있네
인생에 뭐가 더 있나
돈 명예 미래 따위야 말로
영원할 순 없소
이 diamond 같이
someting's never change yo
KTP 인순이 조PD Let's party
인생 끝날때까지 come on
우리들의 얘기로만
긴긴밤이 지나도록
세월이 지나도 변치 말자고
약속했잖아
영원토록 변치 않는 그런
믿음 간직할래
세월이 지나서 다 변해도
변치 않는 것 하나
이젠 뭘 하더라도 그 시절 같을 순
없으리오
이젠 바쁘더라도 가끔 전화를
해보시오
이젠 뭘 하더라도 그때와 같을 순
없으리오
이젠 바쁘더라도 우리의
추억을 기억해줘
이젠 뭘 하더라도 그 시절 같을
순 없으리오
이젠 바쁘더라도 가끔 전화를
해보시오
이젠 뭘 하더라도 그때와 같을
순 없으리오
이젠 바쁘더라도 우리의
추억을 기억해줘
친구여"
2004,2,530958,긴 하루,이승철,"뒤척이며 잠에서 깨며
문득 그대가 없다는 생각에
내 머리 맡에 걸어 놓은
그대의 사진을 보며
이렇게 또 하루 시작 되네요
끝인가요 후회만 남은 사랑
처음으로 돌아 갈 순 없나요
뒤돌아 봐요 휘청거리는
내 인생을 가눌 수 없는
내 마음도 모두 가져 갈 수 없나요
편안하길 바란다구요
나의 편안함은 바로 그대죠
끝인가요 후회만 남은 사랑
처음으로 돌아 갈 순 없나요
뒤돌아 봐요 휘청거리는 내 인생을
가눌 수 없는 내 마음도
모두 가져 갈 수 없나요
편안하길 바란다구요
나의 편안함은 바로 그대죠
다 받기만을 바래 왔었던 난
그대 소중함을 이제 알죠
끝인가요 후회만 남은 사랑
처음으로 돌아 갈 순 없나요
뒤돌아 봐요
휘청거리는 내 인생을
가눌 수 없는  내 마음도
모두 가져 갈 수 없나요
긴 하루 보내야겠죠
끝도 없는 외로움을 숨기며
끝도 없는 외로움을 숨기며
긴 하루를 보내요"
2004,3,2025249,사랑은...향기를 남기고,테이,"가슴 아파서 목이 메어서
안간힘을 써봐도
피해 갈 수도 물러지지도
않는 이별 인가봐
너무 놀라서 자꾸 겁나서
웃음으로 이기려해도
눈치 빠른 눈물이 더 먼저
알고 날 흘러
난 소란스레 사랑했나봐 널
줬다 이내 뺏는 걸 보니
분 넘친 행복을 또 시기했나봐
널 보내야만 하나봐
I miss the love that
I shared with U
온 세상이 취한 것 같아
눈부셨던 우리 추억이 열
오르듯 비틀대잖아
니 품에 살았던 날들과
꿈꾸었던 사랑이
다 부서져 또 흩어져 향기로
I can't live without your love
내가 못나서 잡지 못해서
돌아 가슴 쳐봐도
지워 지지도 덜어지지도
않는 사랑 인가봐
니가 미워서 누굴 만나서
다시 시작 해 보려해도
수많은 니 그리움이 날
체하게 만들어
넌 나보다 더 용감한가봐
날 사랑한 적 없던 것처럼
잘 살아가는데 날 지워 가는데
난 왜 널 못 잊는 거니
I miss the love that
I shared with U
온 세상이 취한 것 같아
눈부셨던 우리 추억이 열
오르듯 비틀대잖아
니 품에 살았던 날들과
꿈꾸었던 사랑이
다 부서져 또 흩어져 향기로
이렇게 하루 이틀이 가고 눈에
멀어져 살다가 보면
언젠간 또 가슴에서도
무뎌지는 거라고
그렇게 말을 하기까지 얼마나
싸워야 난 할지
보이지 않는 나와 또 볼 수 없는
널 앞에 두고
I miss the love that
I shared with U
그 언제쯤 자유로울까
니 이별도 못 한 게 있어
내 안에 널 데려가는 일
난 그래 괜찮아 오늘도
너 땜에 힘 겨워도
이 지독한 내 아픔도 우리가
사랑한 흔적인걸"
2004,4,521704,그곳에 서서,박효신,"멀리도 돌아왔어
오는 길이 늦었어
그게 미안했어 항상
하지만 니가 없는 건
기다려주지 않는 건
상상도 못한 일이야
니가 있던 자리엔
싸늘한 바람만 일어
가슴은 너무 아픈데
난 울 수도 없겠어
너만 향해 왔는데
빛을 따라 온 건데
이제는 내 모든 게
사랑에 묻혀 끝난 거야
가라앉을 배처럼
지나친 욕심이었나
아님 자만이었나
절대 안 떠날 너라고
하지만 너는 없었어
돌아올 곳이 없었어
그토록 힘이 들었나
너를 사랑한 곳엔
너 아닌 그리움 살아
잊기엔 너무 많아서
난 잊을 수 없겠어
너만 보고 온 건데
이젠 안 떠날텐데
살아갈 희망없는 난 다 끝난 거야
조금씩 가라앉을 배처럼
이기적인 내 방황이
답답했던 내 방황이
자꾸 널 떠밀었어
니 맘을 아프게 했어
니가 있던 자리엔
그대로 니가 서있어
내가 널 너무 사랑해
널 보낼 수 없겠어
그냥 함께 갈 거야
니가 빛이었으니
어차피 너 없는 나는 나 아닌거니
기다리겠어 이젠 내가 널 기다려
니가 아팠던 바로 그 곳에 서서
저 깊이 가라앉을 때까지"
2004,5,525066,Sweety,클래지콰이,"눈을 뜨면 오늘은 왠지 기분이 좋아
벽에 걸린 너의 웃음처럼
지난밤에 꿈속엔 네가 있던 것 같아
노래를 불러보네 yeah -
거리는 오늘따라 너무 눈부시기만 해
네 목소리로 내게 말을 걸어와
오늘같은 날이면 우연히 만날 것 같아
기대하며 걸어가 I'm in love with you
눈을 뜨면 오늘은 왠지 기분이 좋아
지난밤에 늦은 전화처럼
잠에 취한 목소린 귓가에 남아있어
나를 기다리게해 yeah -
머린 오늘따라 마음에 안들기만해
뭘 좋아할까 괜히 고민도 하고
오늘 같은 날이면 시간이 더디기만해
전화를 해볼까 I'm in love with you
어디쯤 오는 걸까 I'm in love
You don't know how I feel
When you smile at me like that
Can't you see that you are the one
To bring me back to life uh -
아침부터 오늘은 왠지 느낌이 좋아
곁에있는 너의 웃음처럼
따뜻한 네 목소린 내게 말을 걸어와
설레이는 시간들 Yeah -
거리는 오늘따라 너무 눈부시기만해
누구나 다들 우릴 보는 것 같아
오늘같은 날이면 시간이 빠르기만해
너와 둘이 걸어가
I'm in love with you
I'm in love -
You don't know how I feel
when you smile at me like that
Can't you see that you are the one
To bring me back to life uh -
Everytime you come around
Everytime you smile at me
Everytime you come around
Can you tell me you love me
Everytime you come around
Everytime you smile at me
Everytime you come around
You love me You love me -"
2004,6,515804,야상곡(夜想曲),김윤아,"바람이 부는 것은
더운 내 맘 삭여 주려
계절이 다 가도록
나는 애만 태우네
꽃잎 흩날리던 늦봄의 밤
아직 남은 님의 향기
이제나 오시려나
나는 애만 태우네
애달피 지는 저 꽃잎처럼
속절없는 늦봄의 밤
이제나 오시려나
나는 애만 태우네
구름이 애써 전하는 말
그 사람은 널 잊었다
살아서 맺은 사람의 연
실낱 같아 부질없다
꽃 지네 꽃이 지네
부는 바람에 꽃 지네
이제 님 오시려나
나는 그저 애만 태우네
바람이 부는 것은
더운 내 맘 삭여주려
계절이 다 가도록
나는 애만 태우네
꽃잎 흩날리던 늦봄의 밤
아직 남은 님의 향기
이제나 오시려나
나는 애만 태우네"
2004,7,537599,휠릴리,이수영,"누구도 원할 줄 몰랐죠
이 날이 오기 전에 난
어떻게 품는 줄 몰랐죠
그댈 만나기 전에
휠릴리 여길 좀 보아요
휠릴리 내게로 걸어와요
휠릴리 왜 잘못 가나요
잘 봐요 그녀가 아니라 나예요
얼마나 불어야 아나요
얼마나 커야 그대가 듣나요
고단한 사랑은
한번도 쉰 적이 없는데
언제 날 알아 보나요
언제나 날 사랑하게 되나요
그대가 나라면
참 쉬운 일일텐데
이제는 멈출 줄 모르죠
시작만 있나 봐요 난
그대밖에는 더 모르죠
배우고 싶지 않아
휠릴리 그녀와 행복이
휠릴리 날 불행하게 해요
휠릴리 난 될 수 없나요
잘 봐요 내 안에 그대도
그대죠
얼마나 불어야 아나요
얼마나 커야 그대가 듣나요
고단한 사랑은
한번도 쉰 적이 없는데
언제 날 알아 보나요
언제나 날 사랑하게 되나요
그대가 나라면
참 쉬운 일일텐데
마음에 돌을 더 얹어도
그리움 무게만 못하죠
두 눈이 멀게 될 순간까지
난 보고싶어
기다려도 올 수 없나요
그대의 내일에도 난 없나요
그대가 오기 전
가슴을 접을 수 없는데
정녕 잊을 날 오나요
잊으려 애쓰면 잊게 되나요
늘 먼저 잊는건
잊잔 그 맘 부턴데
날 잊어야 그댈 잊을까요"
2004,8,531006,열정,SE7EN,"뜨거운 가슴에 너를 안을래
내가 죽는 날까지 너만 사랑할래
나는 everyday 너만 생각해
다른 사람은 절대 안돼 너야만해
내 모든걸 다 바쳤지
원하는건 다 사줬지
아낌없이 주고만 싶었어
하지만 너는 모르지 너에게 나는 오로지
친구 이상은 아니라고
다른 사람을 만나려 하네
다른 사랑을 찾으려 하네
나에겐 오직 너 하나밖에 없는걸 알잖아
내 맘을 받아줘
(One! Two! Three! Four!
Five,Sixth,Seven~!! 자 let's go~!)
뜨거운 가슴에 너를 안을래
내가 죽는 날까지 너만 사랑할래
나는 Everyday 너만 생각해
다른 사람은 절대 안돼 너야만해
너의 다른 그 시선이
니가 잡은 그의 손이
너무나도 어울리지않아
생각해봐 내 가슴이
얼마나 찢어지는지
난 그저 울고만 싶었어
마음을 열어 더 늦기전에
나를 남자로 봐주길 원해
행복한 미래가 눈에 선해
제발 날 받아줘 내맘 좀 알아줘
(One! Two! Three! Four!
Five,Sixth,Seven~!! 자 let's go~!)
뜨거운 가슴에 너를 안을래
내가 죽는 날까지 너만 사랑할래
나는 Everyday 너만 생각해
다른 사람은 절대 안돼 너야만해
왜 너는 내 맘 모르니
몰라도 너무 모르지
왜 자꾸 나를 피하니
(One! Two! Three! Four!
Five,Sixth,Seven~!! 자 let's go~!)
뜨거운 가슴에 (나의 가슴에)
너를 안을래 (너를 안을래)
내가 죽는 날까지 (oh~ 너를 너무 사랑해)
너만 사랑할래
나는 Everyday (난 Everyday)
너만 생각해 (널 생각해)
다른 사람은 절대 안돼 너야만해 -"
2004,9,507481,광화문 연가,이수영,"이제모두 세월따라 흔적도 없이 변해갔지만
덕수궁 돌담길엔 아직 남아 있어요
다정히 걸어가는 연인들
언젠가는 우리모두
세월을 따라 떠나가지만
언덕밑 정동길엔 아직 남아있어요
눈덮힌 조그만 교회당
향긋한 오월의 꽃향기가
가슴깊이 그리워지면
눈내린 광화문 네거리 이곳에
이렇게 다시 찾아와요
언젠가는 우리모두
세월을 따라 떠나가지만
언덕밑 정동길엔 아직 남아있어요
눈덮힌 조그만 교회당
향긋한 오월의 꽃향기가
가슴깊이 그리워지면
눈내린 광화문 네거리 이곳에
이렇게 다시 찾아와요
언젠가는 우리모두
세월을 따라 떠나가지만
언덕밑 정동길엔 아직 남아있어요
눈덮힌 조그만 교회당"
2004,10,602014,불치병 (Feat. Masta Wu),휘성 (Realslow),"난 오늘도 혀를 깨물어
네 뒤에서 아픈
사랑을 외쳐
두 손 흔들어도 불러봐도
대답없는 내 사랑 너를 향해서
나 뭐든 하겠어
네가 원한다면 하늘의 별
아니 달을 주겠어
날 알아줘 받아줘
떨고 있는 거친
내 두 손을 잡아줘
너를 가지려 애써도
난 갖진 못하고
언제나 네 뒤에 있는 걸
나를 보이려 해봐도
그럴 필요 없다고
언제나 넌 못본 척 하는 걸
Don't know why
널 다 잊고 싶은데
Want To cry
더는 아프기싫은데
너란 사랑에 빠진 난
하룰 더 견뎌내지만
가끔 나 혼자만 널 갖고
널 안고 싶어
더 이상 견디기 내가 싫어
한 걸음만 다가가
너를 부르고
또 너를 원하고 싶지만
나보다 더 괜찮은 사람
네 곁을 지키는 너의 사랑
혹시 나를 볼까봐
오늘도 내 맘도
가려둔 채 난 울기만 해
너를 참으려 애써도
난 참지 못하고
더 참지 못하고
언제나 눈뜨면 찾는 걸
나를 숨기려 해봐도
그럴 자신 없다고 언제나
언제나
내 안에 난 말하는 걸
Don't know why
널 위해 줄 건 없는데
Want To cry
잘난 것도 난 없는데
너란 사랑에 빠진 난
절대로 안된다는
사실도 알지만
가끔 나 혼자만 널 갖고
널 안고 싶어
더 이상 견디기 내가 싫어
한 걸음만 다가가
너를 부르고
너를 원하고 싶지만
나보다 괜찮은 사람
네 곁을 지키는 너의 사랑
혹시 나를 볼까 봐
오늘도 내 맘도
가려둔 채 난 울기만 해
계속 바라만 보는 내자신이
너무 싫어
정말 지치고 지쳤어
이젠 싫어
너를 향한 내 마음은
가을의 하늘 보다도
높지만 곱지만
애타는 속타는
아픈 사랑 싫어
그대 같은 나쁜 사람
이젠 싫어
더는 숨기지 않을래
절대 안 참을래 하는데
어느새 난 몰래
Please Give me
one chance
Don't wanna
be a fool anymore
Don't know why
네 옆에 걷고 싶은데
Want to cry
네 손에 닿고 싶은데
너란 사랑에 빠진 난
소리쳐 말하고 싶지만
자꾸 네 뒤에만
숨죽여 널 보고 싶어
이런 내 모습이 너무 싫어
한 걸음 더 물러나
행복하기만
더 바라고 싶지만
너보다 더 괜찮은 사람
절대로 없다는 나의 사랑
혹시 내게 올까봐
내일도 내 맘도
간직한 채 난 웃기만 해
자꾸 네 뒤에만
숨죽여 널 보고 싶어
이런 내 모습이 너무 싫어
한걸음 더 물러나
행복하기만
더 바라고 싶지만
너보다 더 괜찮은 사람
절대로 없다는 나의 사랑
혹시 내게 올까봐
웃고 난 웃고 또
웃기만
웃기만 해"
