chartDate,rank,song_id,title,singer,lyric
1990,1,52451,희망사항,변진섭,"청바지가 잘 어울리는 여자
밥을 많이 먹어도
배 안나오는 여자
내 얘기가 재미 없어도
웃어주는 여자
난 그런 여자가 좋더라
머리에 무스를 바르지 않아도
윤기가 흐르는 여자
내 고요한 눈빛을 보면서
시력을 맞추는 여자
김치 볶음밥을 잘 만드는 여자
웃을때 목젖이 보이는 여자
내가 돈이 없을 때에도
마음 편하게 만날 수 있는 여자
멋내지 않아도 멋이 나는 여자
껌을 씹어도 소리가 안나는 여자
뚱뚱해도 다리가 예뻐서
짧은 치마가 어울리는 여자
내가 울적하고 속이 상할때
그저 바라만 봐도
위로가 되는 여자
나를 만난 이후로 미팅을
한번도 한번도 안한 여자
라라라라라라라라라라라
라라라라라라라라라라라라
라라라라라라라라
라라라라라라라라라라라
라라라라라라라라라라라
라라라라라라라라라라라라
라라라라라라라라
라라라라라라라라라라라
난 그런 여자가 좋더라
난 그런 여자가 좋더라
여보세요 날 좀 잠깐 보세요
희망사항이 정말 거창하군요
그런 여자한테 너무 잘 어울리는
난 그런 남자가 좋더라"
1990,2,53615,사랑일뿐야,김민우,"나를 어떻게
생각하냐고
너는 내게 묻지만
대답하기는 힘들어
너에게 이런
얘길 한다면
너는 어떤
표정 지을까
언젠가 너의
집 앞을 비추던
골목길 외등
바라보며
길었던 나의
외로움의 끝을
비로소 느꼈던 거야
그대를 만나기 위해
많은 이별을
했는지 몰라
그대는 나의
온몸으로 부딪혀
느끼는
사랑일 뿐야
나를 어떻게
생각하냐고
너는 내게 묻지만
대답하기는 힘들어
너에게 이런
얘길 한다면
너는 어떤
표정 지을까
언젠가 너의
집 앞을 비추던
골목길 외등
바라보며
길었던 나의
외로움의 끝을
비로소 느꼈던 거야
그대를 만나기 위해
많은 이별을
했는지 몰라
그대는 나의
온몸으로 부딪혀
느끼는
사랑일 뿐야"
1990,3,53088,유리창엔 비,햇빛촌,"낮부터 내린 비는
이 저녁 유리창에
이슬만 뿌려놓고서
밤이 되면 더욱 커지는
시계소리처럼 내 마음을
흔들고 있네
이 밤 빗줄기는
언제나 숨겨놓은
내 맘에 비를 내리네
떠오는 아주 많은 시간들 속을
헤메이던 내 맘은 비에 젖는데
이젠 젖은 우산을
펼 수는 없는 것
낮부터 내린 비는
이 저녁 유리창에
슬픔만 뿌리고 있네
이 밤 마음속엔 언제나
남아있던 기억은
빗줄기처럼
떠오는 기억 스민 순간 사이로
내 마음은 어두운 비를 뿌려요
이젠 젖은 우산을
펼 수는 없는 것
낮부터 내린 비는
이 저녁 유리창에
슬픔만 뿌려 놓고서
밤이 되면 유리창에
내 슬픈 기억들을
이슬로 흩어 놓았네"
1990,4,104134,비오는 날 수채화,"김현식, 강인원, 권인하","빗방울 떨어지는 그 거리에 서서
그대 숨소리 살아있는 듯
느껴지면
깨끗한 붓 하나를 숨기듯
지니고 나와
거리에 투명하게 색칠을 하지
음악이 흐르는 그 카페엔
초콜렛색 물감으로
빗방울 그려진 그 가로등불
아랜 보라색 물감으로
세상 사람 모두가 도화지
속에 그려진
풍경처럼 행복하면 좋겠네
욕심 많은 사람들 얼굴
찌푸린 사람들
마치 그림처럼 행복하면 좋겠어
음악이 흐르는 그 카페엔
초콜렛색 물감으로
빗방울 그려진 그 가로등불
아랜 보라색 물감으로
세상 사람 모두가 도화지
속에 그려진
풍경처럼 행복하면 좋겠네
욕심 많은 사람들 얼굴
찌푸린 사람들
마치 그림처럼 행복하면 좋겠어
빗방울 떨어지는 그 거리에 서서
그대 숨소리 살아있는 듯
느껴지면
깨끗한 붓 하나를 숨기듯
지니고 나와
거리에 투명하게 색칠을 하지"
1990,5,58160,마지막 콘서트,이승철,"지금 슬픈 내 모습은
무대뒤 한 소녀
애써 눈물 참으며
바라보고 있네
무대 뒤에 그 소녀는
작은 의자에 앉아
두 손 곱게 모으고
바라 보며 듣네
나의 얘기를 워
소녀는 나를 알기에
더더욱 슬퍼지네
노래는 점점흐르고
소녀는 울음 참지 못해
밖으로 나가버리고
노랜 끝이 났지만
이젠 부르지 않으리 에
이 슬픈 노래
밖으로 나가 버리고
노랜 끝이났지만
이젠 부르지 않으리 에
이 슬픈 노래"
1990,6,1017150,그 아픔까지 사랑한거야,조정현,"너를 처음 만난 날 소리없이
밤새 눈은 내리고
끝도 없이 찾아드는 기다림
사랑의 시작이었어
길모퉁에 서서 눈을 맞으며
너를 기다리다가
돌아서는 아쉬움에 그리움만 쌓여도
난 슬프지 않아
눈내리고 외롭던 밤이 지나면
멀리서 들려오는 새벽종소리
혼자만의 사랑은 슬퍼지는거라
말하지 말아요
그대 향한 그리움은 나만의 것인데
외로움에 가슴 아파도
그 아픔까지 사랑한거야
눈내리고 외롭던 밤이 지나면
멀리서 들려오는 새벽종소리
혼자만의 사랑은 슬퍼지는거라
말하지 말아요
그대 향한 그리움은 나만의 것인데
외로움에 가슴 아파도
그 아픔까지 사랑한거야
그 아픔까지 사랑한거야"
1990,7,1104907,어떤이의 꿈,봄여름가을겨울,"어떤 이는 꿈을 간직하고 살고
어떤 이는 꿈을 나눠 주고 살며
다른 이는 꿈을 이루려고 사네
어떤 이는 꿈을 잊은채로 살고
어떤 이는 남의 꿈을 뺏고 살며
다른 이는 꿈은 없는거라 하네
세상에 이 처럼 많은 사람들과
세상에 이 처럼 많은 개성들
저 마다 자기가 옳다 말을 하고
꿈이란 이런 거라 말 하지만
나는 누굴까 내일을 꿈 꾸는가
나는 누굴까 아무 꿈 없질 않나
나는 누굴까 내일을 꿈 꾸는가
나는 누굴까 혹 아무 꿈
어떤 이는 꿈을 간직하고 살고
어떤 이는 남의 꿈을 뺏고 살며
다른 이는 꿈은 이런 거라 하네
세상에 이 처럼 많은 사람들과
세상에 이 처럼 많은 개성들
저 마다 자기가 옳다 말을 하고
꿈이란 이런 거라 말 하지만
나는 누굴까 내일을 꿈 꾸는가
나는 누굴까 아무 꿈 없질 않나
나는 누굴까 내일을 꿈 꾸는가
나는 누굴까 아무 꿈 없질 않나
나는 누굴까 내일을 꿈 꾸는가
나는 누굴까 아무 꿈 없질 않나
나는 누굴까 내일을 꿈 꾸는가
나는 누굴까 혹 아무 꿈"
1990,8,53586,슬픈 표정 하지 말아요,신해철,"이 세상 살아가는 이 짧은순간에도
우린 얼마나 서로를 아쉬워 하는지
뒤돌아 바라보면 우린 아주 먼길을 걸어 왔네
조금은 야위어진 그대의 얼굴모습
빗길속을 걸어가며 가슴 아팠네 얼마나 아파해야
우리 작은 소원 이뤄질까
그런 슬픈표정 하지 말아요
난 포기 하지 않아요
그대도 우리들의 만남에 후횐없겠죠
어렵고 또 험한길을 걸어도 나는 그대를 사랑해요
조금은 야위어진 그대의 얼굴모습
빗길속을 걸어가며 가슴 아팠네 얼마나 아파해야
우리 작은 소원 이뤄질까
그런 슬픈표정 하지 말아요
난 포기 하지 않아요
그대도 우리들의 만남에 후횐없겠죠
어렵고 또 험한길을 걸어도 나는 그대를 사랑해요"
1990,9,1878281,보고싶은 얼굴,민해경,"내사랑 어디 쯤에 있나
밤은 더 외로워만지고
눈으로 주고받던 말이
손으로 느껴지는데
수없이 많은 밤은 가고
마음은 그대 향해 있어
서글퍼 눈물이 흘러도
보고싶은 얼굴
메마른 가슴 끌어안고
정들은 사람 그리면서
혼자서 지새우는 밤에
보고싶은 사람
내사랑 어디 쯤에 있나
밤은 더 외로워만지고
눈으로 주고 받던 말이
손으로 느껴지는데
수없이 많은 밤은 가고
마음은 그대 향해 있어
서글퍼 눈물이 흘러도
보고싶은 얼굴
메마른 가슴 끌어안고
정들은 사람 그리면서
혼자서 지새우는 밤에
보고싶은 사람
랄라라 라라라라 라라
랄라라 라라라라 라라
혼자서 지새우는 밤에
보고싶은 사람
수없이 많은밤은 가고
마음은 그대향해 있어
서글퍼 눈물이 흘러도
보고싶은 얼굴"
1990,10,53062,사계,노래를 찾는 사람들,"빨간 꽃 노란 꽃
꽃밭 가득 피어도
하얀 나비 꽃
나비 담장위에 날아도
따스한 봄바람이 불고 또 불어도
미싱은 잘도 도네 돌아가네
흰 구름 솜구름
탐스러운 애기 구름
짧은 샤쓰 짧은 치마 뜨거운 여름
소금 땀 비지 땀
흐르고 또 흘러도
미싱은 잘도 도네 돌아가네
저 하늘엔 별들이 밤새 빛나고
찬바람 소슬바람
산너머 부는 바람
간밤에 편지 한 장 적어
실어 보내고
낙엽은 떨어지고
쌓이고 또 쌓여도
미싱은 잘도 도네 돌아가네
흰눈이 온 세상에
소복소복 쌓이면
하얀 공장 하얀 불빛
새하얀 얼굴들
우리네 청춘이
저물고 저물도록
미싱은 잘도 도네 돌아가네
공장엔 작업등이 밤새 비추고
빨간 꽃 노란 꽃
꽃밭 가득 피어도
하얀 나비 꽃
나비 담장 위에 날아도
따스한 봄바람이
불고 또 불어도
미싱은 잘도 도네 돌아가네
미싱은 잘도 도네 돌아가네
미싱은 잘도 도네 돌아가네"
